rank,selected_min_distance,low_mid_mass_threshold,mid_high_mass_threshold,low_opening,mid_opening,high_opening,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,min_distance_bonus,total_score
67,2,3353.1562693889473,5314.827050173339,23,37,47,2611.1007680831576,4112.649493085068,5214.135230782047,0.7160699783280289,0.7745998081650158,0.31692522730577444,0.9230769230769231,0.8333333333333334,1.0,1.9447745009783064
68,2,3353.1562693889473,5314.827050173339,22,38,42,2506.028719488826,4223.094015055,4664.769927837539,0.775016296083318,0.842161311176711,0.21943946892700547,0.7692307692307693,0.4,1.0,1.944155537725496
69,1,3353.1562693889473,5314.827050173339,22,41,47,2506.028719488826,4554.376493416202,5214.135230782047,0.775016296083318,0.7451854312392195,0.31692522730577444,0.8928571428571429,0.48,0.5,1.9427555260568834
70,1,3353.1562693889473,5314.827050173339,23,41,49,2611.1007680831576,4554.376493416202,5432.320230462541,0.7160699783280289,0.7451854312392195,0.3659096107974703,0.9285714285714286,0.6153846153846154,0.5,1.9410661192658176
71,1,3353.1562693889473,5314.827050173339,23,38,46,2611.1007680831576,4223.094015055,5105.042730941801,0.7160699783280289,0.842161311176711,0.26755727410970115,0.8214285714285714,0.6956521739130435,0.5,1.9343289362852483
72,1,3353.1562693889473,5314.827050173339,21,39,41,2400.9566708944935,4333.538537024931,4554.376493416202,0.8039626138386076,0.8797228141884053,0.16985618493146473,0.7142857142857143,0.19999999999999996,0.5,1.9336844701013347
73,1,3353.1562693889473,5314.827050173339,21,42,47,2400.9566708944935,4664.769927837539,5214.135230782047,0.8039626138386076,0.7076551796785397,0.31692522730577444,0.9285714285714286,0.3846153846153846,0.5,1.9332133504932514
74,1,3353.1562693889473,5314.827050173339,24,39,47,2716.1728166774906,4333.538537024931,5214.135230782047,0.6271236605727392,0.8797228141884053,0.31692522730577444,0.8214285714285714,0.6956521739130435,0.5,1.9323120747377263
75,1,3353.1562693889473,5314.827050173339,22,37,46,2506.028719488826,4112.649493085068,5105.042730941801,0.775016296083318,0.7745998081650158,0.26755727410970115,0.8571428571428571,0.75,0.5,1.9307448069294635
76,1,3353.1562693889473,5314.827050173339,22,42,48,2506.028719488826,4664.769927837539,5323.227730622294,0.775016296083318,0.7076551796785397,0.33917091854449977,0.9285714285714286,0.46153846153846156,0.5,1.9295896470536102
77,1,3353.1562693889473,5314.827050173339,24,38,48,2716.1728166774906,4223.094015055,5323.227730622294,0.6271236605727392,0.842161311176711,0.33917091854449977,0.8571428571428571,0.8333333333333334,0.5,1.9253606521987119
78,1,3353.1562693889473,5314.827050173339,22,38,42,2506.028719488826,4223.094015055,4664.769927837539,0.775016296083318,0.842161311176711,0.21943946892700547,0.7142857142857143,0.4,0.5,1.9247599333298915
79,1,3353.1562693889473,5314.827050173339,23,37,47,2611.1007680831576,4112.649493085068,5214.135230782047,0.7160699783280289,0.7745998081650158,0.31692522730577444,0.8571428571428571,0.8333333333333334,0.5,1.9244997757035809
80,1,3353.1562693889473,5314.827050173339,23,39,43,2611.1007680831576,4333.538537024931,4775.163362258878,0.7160699783280289,0.8797228141884053,0.2390227529225463,0.7142857142857143,0.4,0.5,1.9229584025818376
81,2,3353.1562693889473,5314.827050173339,22,42,47,2506.028719488826,4664.769927837539,5214.135230782047,0.775016296083318,0.7076551796785397,0.31692522730577444,0.9615384615384616,0.4,1.0,1.9225197799907092
82,1,3353.1562693889473,5314.827050173339,21,43,49,2400.9566708944935,4775.163362258878,5432.320230462541,0.8039626138386076,0.6401249281178594,0.3659096107974703,1.0,0.4285714285714286,0.5,1.9221400098967942
83,1,3353.1562693889473,5314.827050173339,21,36,47,2400.9566708944935,4002.2049711151362,5214.135230782047,0.8039626138386076,0.6770383051533214,0.31692522730577444,0.9285714285714286,0.8461538461538461,0.5,1.9210580144295717
84,1,3353.1562693889473,5314.827050173339,21,41,46,2400.9566708944935,4554.376493416202,5105.042730941801,0.8039626138386076,0.7451854312392195,0.26755727410970115,0.8928571428571429,0.4,0.5,1.9191338906160995
85,1,3353.1562693889473,5314.827050173339,23,39,44,2611.1007680831576,4333.538537024931,4885.556796680216,0.7160699783280289,0.8797228141884053,0.22860603691808704,0.75,0.47619047619047616,0.5,1.9184464484821402
86,1,3353.1562693889473,5314.827050173339,22,36,48,2506.028719488826,4002.2049711151362,5323.227730622294,0.775016296083318,0.6770383051533214,0.33917091854449977,0.9285714285714286,0.9230769230769231,0.5,1.9174343109899303
87,1,3353.1562693889473,5314.827050173339,21,37,43,2400.9566708944935,4112.649493085068,4775.163362258878,0.8039626138386076,0.7745998081650158,0.2390227529225463,0.7857142857142857,0.5454545454545454,0.5,1.9172604996014944
88,1,3353.1562693889473,5314.827050173339,21,37,44,2400.9566708944935,4112.649493085068,4885.556796680216,0.8039626138386076,0.7745998081650158,0.22860603691808704,0.8214285714285714,0.6086956521739131,0.5,1.9122305707229525
89,1,3353.1562693889473,5314.827050173339,23,41,48,2611.1007680831576,4554.376493416202,5323.227730622294,0.7160699783280289,0.7451854312392195,0.33917091854449977,0.8928571428571429,0.56,0.5,1.9092548995403196
90,2,3353.1562693889473,5314.827050173339,23,38,43,2611.1007680831576,4223.094015055,4775.163362258878,0.7160699783280289,0.842161311176711,0.2390227529225463,0.7692307692307693,0.5,1.0,1.9087925039657478
91,2,3353.1562693889473,5314.827050173339,22,37,43,2506.028719488826,4112.649493085068,4775.163362258878,0.775016296083318,0.7745998081650158,0.2390227529225463,0.8076923076923077,0.5714285714285714,1.0,1.9061113846434077
92,1,3353.1562693889473,5314.827050173339,22,39,41,2506.028719488826,4333.538537024931,4554.376493416202,0.775016296083318,0.8797228141884053,0.16985618493146473,0.6785714285714286,0.21052631578947367,0.5,1.9023020621204811
93,1,3353.1562693889473,5314.827050173339,22,42,47,2506.028719488826,4664.769927837539,5214.135230782047,0.775016296083318,0.7076551796785397,0.31692522730577444,0.8928571428571429,0.4,0.5,1.9020252744962036
94,1,3353.1562693889473,5314.827050173339,23,42,49,2611.1007680831576,4664.769927837539,5432.320230462541,0.7160699783280289,0.7076551796785397,0.3659096107974703,0.9285714285714286,0.5384615384615384,0.5,1.9004589446282147
95,1,3353.1562693889473,5314.827050173339,21,38,41,2400.9566708944935,4223.094015055,4554.376493416202,0.8039626138386076,0.842161311176711,0.16985618493146473,0.7142857142857143,0.30000000000000004,0.5,1.9001229670896405
96,1,3353.1562693889473,5314.827050173339,24,38,47,2716.1728166774906,4223.094015055,5214.135230782047,0.6271236605727392,0.842161311176711,0.31692522730577444,0.8214285714285714,0.782608695652174,0.5,1.8982288325955974
97,1,3353.1562693889473,5314.827050173339,23,39,42,2611.1007680831576,4333.538537024931,4664.769927837539,0.7160699783280289,0.8797228141884053,0.21943946892700547,0.6785714285714286,0.3157894736842105,0.5,1.897149554676522
98,1,3353.1562693889473,5314.827050173339,24,37,49,2716.1728166774906,4112.649493085068,5432.320230462541,0.6271236605727392,0.7745998081650158,0.3659096107974703,0.8928571428571429,0.96,0.5,1.8924616509637964
99,1,3353.1562693889473,5314.827050173339,21,37,42,2400.9566708944935,4112.649493085068,4664.769927837539,0.8039626138386076,0.7745998081650158,0.21943946892700547,0.75,0.47619047619047616,0.5,1.8920495099782477
100,1,3353.1562693889473,5314.827050173339,22,43,49,2506.028719488826,4775.163362258878,5432.320230462541,0.775016296083318,0.6401249281178594,0.3659096107974703,0.9642857142857143,0.4444444444444444,0.5,1.8909714699192823
101,1,3353.1562693889473,5314.827050173339,22,36,47,2506.028719488826,4002.2049711151362,5214.135230782047,0.775016296083318,0.6770383051533214,0.31692522730577444,0.8928571428571429,0.88,0.5,1.8906083999709853
102,1,3353.1562693889473,5314.827050173339,21,43,48,2400.9566708944935,4775.163362258878,5323.227730622294,0.8039626138386076,0.6401249281178594,0.33917091854449977,0.9642857142857143,0.37037037037037035,0.5,1.8902161324586386
103,1,3353.1562693889473,5314.827050173339,23,38,43,2611.1007680831576,4223.094015055,4775.163362258878,0.7160699783280289,0.842161311176711,0.2390227529225463,0.7142857142857143,0.5,0.5,1.8893968995701433
104,2,3353.1562693889473,5314.827050173339,23,42,48,2611.1007680831576,4664.769927837539,5323.227730622294,0.7160699783280289,0.7076551796785397,0.33917091854449977,0.9615384615384616,0.48,1.0,1.8890191534741454
105,1,3353.1562693889473,5314.827050173339,23,36,49,2611.1007680831576,4002.2049711151362,5432.320230462541,0.7160699783280289,0.6770383051533214,0.3659096107974703,0.9285714285714286,1.0,0.5,1.8883036085645346
106,1,3353.1562693889473,5314.827050173339,22,41,46,2506.028719488826,4554.376493416202,5105.042730941801,0.775016296083318,0.7451854312392195,0.26755727410970115,0.8571428571428571,0.41666666666666663,0.5,1.8879970966703337
107,1,3353.1562693889473,5314.827050173339,22,37,43,2506.028719488826,4112.649493085068,4775.163362258878,0.775016296083318,0.7745998081650158,0.2390227529225463,0.75,0.5714285714285714,0.5,1.886496000028023
108,1,3353.1562693889473,5314.827050173339,23,38,44,2611.1007680831576,4223.094015055,4885.556796680216,0.7160699783280289,0.842161311176711,0.22860603691808704,0.75,0.5714285714285714,0.5,1.8846944692799699
109,2,3353.1562693889473,5314.827050173339,23,38,42,2611.1007680831576,4223.094015055,4664.769927837539,0.7160699783280289,0.842161311176711,0.21943946892700547,0.7307692307692307,0.42105263157894735,1.0,1.8829744021564419
110,1,3353.1562693889473,5314.827050173339,23,41,47,2611.1007680831576,4554.376493416202,5214.135230782047,0.7160699783280289,0.7451854312392195,0.31692522730577444,0.8571428571428571,0.5,0.5,1.8817520654444515
111,1,3353.1562693889473,5314.827050173339,22,37,44,2506.028719488826,4112.649493085068,4885.556796680216,0.775016296083318,0.7745998081650158,0.22860603691808704,0.7857142857142857,0.6363636363636364,0.5,1.8815338294781092
112,2,3353.1562693889473,5314.827050173339,22,37,42,2506.028719488826,4112.649493085068,4664.769927837539,0.775016296083318,0.7745998081650158,0.21943946892700547,0.7692307692307693,0.5,1.0,1.8805940347138008
113,2,3353.1562693889473,5314.827050173339,22,43,48,2506.028719488826,4775.163362258878,5323.227730622294,0.775016296083318,0.6401249281178594,0.33917091854449977,1.0,0.3846153846153846,1.0,1.8796967581302926
114,1,3353.1562693889473,5314.827050173339,21,42,46,2400.9566708944935,4664.769927837539,5105.042730941801,0.8039626138386076,0.7076551796785397,0.26755727410970115,0.8928571428571429,0.31999999999999995,0.5,1.8784036390554197
115,1,3353.1562693889473,5314.827050173339,24,39,46,2716.1728166774906,4333.538537024931,5105.042730941801,0.6271236605727392,0.8797228141884053,0.26755727410970115,0.7857142857142857,0.6363636363636364,0.5,1.877715437182534
116,1,3353.1562693889473,5314.827050173339,21,41,43,2400.9566708944935,4554.376493416202,4775.163362258878,0.8039626138386076,0.7451854312392195,0.2390227529225463,0.7857142857142857,0.18181818181818177,0.5,1.8733006681302435
117,1,3353.1562693889473,5314.827050173339,23,37,46,2611.1007680831576,4112.649493085068,5105.042730941801,0.7160699783280289,0.7745998081650158,0.26755727410970115,0.8214285714285714,0.782608695652174,0.5,1.8702456941431185
118,1,3353.1562693889473,5314.827050173339,26,39,49,2926.7307526493096,4333.538537024931,5432.320230462541,0.5089407612024421,0.8797228141884053,0.3659096107974703,0.8214285714285714,0.8695652173913043,0.5,1.8700700805982555
119,1,3353.1562693889473,5314.827050173339,22,38,41,2506.028719488826,4223.094015055,4554.376493416202,0.775016296083318,0.842161311176711,0.16985618493146473,0.6785714285714286,0.3157894736842105,0.5,1.8689510854245763
120,1,3353.1562693889473,5314.827050173339,21,41,44,2400.9566708944935,4554.376493416202,4885.556796680216,0.8039626138386076,0.7451854312392195,0.22860603691808704,0.8214285714285714,0.26086956521739135,0.5,1.8689031503188953
121,1,3353.1562693889473,5314.827050173339,23,42,48,2611.1007680831576,4664.769927837539,5323.227730622294,0.7160699783280289,0.7076551796785397,0.33917091854449977,0.8928571428571429,0.48,0.5,1.8685246479796398
122,1,3353.1562693889473,5314.827050173339,21,36,46,2400.9566708944935,4002.2049711151362,5105.042730941801,0.8039626138386076,0.6770383051533214,0.26755727410970115,0.8928571428571429,0.8,0.5,1.8669867645302016
123,1,3353.1562693889473,5314.827050173339,23,38,42,2611.1007680831576,4223.094015055,4664.769927837539,0.7160699783280289,0.842161311176711,0.21943946892700547,0.6785714285714286,0.42105263157894735,0.5,1.8637985779806174
124,1,3353.1562693889473,5314.827050173339,21,43,47,2400.9566708944935,4775.163362258878,5214.135230782047,0.8039626138386076,0.6401249281178594,0.31692522730577444,0.9285714285714286,0.3076923076923077,0.5,1.862606175855648
125,1,3353.1562693889473,5314.827050173339,22,37,42,2506.028719488826,4112.649493085068,4664.769927837539,0.775016296083318,0.7745998081650158,0.21943946892700547,0.7142857142857143,0.5,0.5,1.8611984303181963
126,2,3353.1562693889473,5314.827050173339,23,42,47,2611.1007680831576,4664.769927837539,5214.135230782047,0.7160699783280289,0.7076551796785397,0.31692522730577444,0.9230769230769231,0.41666666666666663,1.0,1.8611632058251635
127,1,3353.1562693889473,5314.827050173339,24,37,48,2716.1728166774906,4112.649493085068,5323.227730622294,0.6271236605727392,0.7745998081650158,0.33917091854449977,0.8571428571428571,0.9166666666666666,0.5,1.8611324825203497
128,1,3353.1562693889473,5314.827050173339,22,43,48,2506.028719488826,4775.163362258878,5323.227730622294,0.775016296083318,0.6401249281178594,0.33917091854449977,0.9285714285714286,0.3846153846153846,0.5,1.8589824724160067
129,1,3353.1562693889473,5314.827050173339,23,36,48,2611.1007680831576,4002.2049711151362,5323.227730622294,0.7160699783280289,0.6770383051533214,0.33917091854449977,0.8928571428571429,0.96,0.5,1.8571077734544212
130,2,3353.1562693889473,5314.827050173339,22,43,47,2506.028719488826,4775.163362258878,5214.135230782047,0.775016296083318,0.6401249281178594,0.31692522730577444,0.9615384615384616,0.31999999999999995,1.0,1.8517895284300288
131,1,3353.1562693889473,5314.827050173339,24,41,49,2716.1728166774906,4554.376493416202,5432.320230462541,0.6271236605727392,0.7451854312392195,0.3659096107974703,0.8928571428571429,0.64,0.5,1.8502472740380005
132,1,3353.1562693889473,5314.827050173339,21,38,39,2400.9566708944935,4223.094015055,4333.538537024931,0.8039626138386076,0.842161311176711,0.1306266748565389,0.6428571428571429,0.11111111111111116,0.5,1.847623615744873
133,1,3353.1562693889473,5314.827050173339,21,41,42,2400.9566708944935,4554.376493416202,4664.769927837539,0.8039626138386076,0.7451854312392195,0.21943946892700547,0.75,0.09523809523809523,0.5,1.847397037814356
134,1,3353.1562693889473,5314.827050173339,22,42,46,2506.028719488826,4664.769927837539,5105.042730941801,0.775016296083318,0.7076551796785397,0.26755727410970115,0.8571428571428571,0.33333333333333337,0.5,1.8471335117763208
135,2,3353.1562693889473,5314.827050173339,23,37,43,2611.1007680831576,4112.649493085068,4775.163362258878,0.7160699783280289,0.7745998081650158,0.2390227529225463,0.7692307692307693,0.6,1.0,1.8452310009540527
136,1,3353.1562693889473,5314.827050173339,21,34,49,2400.9566708944935,3783.143219748014,5432.320230462541,0.8039626138386076,0.5430330968301214,0.3659096107974703,1.0,0.9285714285714286,0.5,1.8450481786090562
137,1,3353.1562693889473,5314.827050173339,24,38,46,2716.1728166774906,4223.094015055,5105.042730941801,0.6271236605727392,0.842161311176711,0.26755727410970115,0.7857142857142857,0.7272727272727273,0.5,1.8437902978072034
138,1,3353.1562693889473,5314.827050173339,22,41,43,2506.028719488826,4554.376493416202,4775.163362258878,0.775016296083318,0.7451854312392195,0.2390227529225463,0.75,0.19047619047619047,0.5,1.8418435278641314
139,1,3353.1562693889473,5314.827050173339,23,39,41,2611.1007680831576,4333.538537024931,4554.376493416202,0.7160699783280289,0.8797228141884053,0.16985618493146473,0.6428571428571429,0.2222222222222222,0.5,1.8409664377653592
140,1,3353.1562693889473,5314.827050173339,23,42,47,2611.1007680831576,4664.769927837539,5214.135230782047,0.7160699783280289,0.7076551796785397,0.31692522730577444,0.8571428571428571,0.41666666666666663,0.5,1.840888480550438
141,1,3353.1562693889473,5314.827050173339,27,39,49,3032.2166400267965,4333.538537024931,5432.320230462541,0.4797041795874346,0.8797228141884053,0.3659096107974703,0.7857142857142857,0.9090909090909091,0.5,1.8395573837940893
142,1,3353.1562693889473,5314.827050173339,26,39,48,2926.7307526493096,4333.538537024931,5323.227730622294,0.5089407612024421,0.8797228141884053,0.33917091854449977,0.7857142857142857,0.8181818181818181,0.5,1.8384189095197627
143,1,3353.1562693889473,5314.827050173339,22,41,44,2506.028719488826,4554.376493416202,4885.556796680216,0.775016296083318,0.7451854312392195,0.22860603691808704,0.7857142857142857,0.2727272727272727,0.5,1.8375739980068584
144,1,3353.1562693889473,5314.827050173339,21,37,41,2400.9566708944935,4112.649493085068,4554.376493416202,0.8039626138386076,0.7745998081650158,0.16985618493146473,0.7142857142857143,0.4,0.5,1.8365614640779453
145,1,3353.1562693889473,5314.827050173339,22,36,46,2506.028719488826,4002.2049711151362,5105.042730941801,0.775016296083318,0.6770383051533214,0.26755727410970115,0.8571428571428571,0.8333333333333334,0.5,1.8365166372511026
146,1,3353.1562693889473,5314.827050173339,26,38,49,2926.7307526493096,4223.094015055,5432.320230462541,0.5089407612024421,0.842161311176711,0.3659096107974703,0.8214285714285714,0.9565217391304348,0.5,1.8359868384561264
147,1,3353.1562693889473,5314.827050173339,24,37,47,2716.1728166774906,4112.649493085068,5214.135230782047,0.6271236605727392,0.7745998081650158,0.31692522730577444,0.8214285714285714,0.8695652173913043,0.5,1.8341455904534671
148,1,3353.1562693889473,5314.827050173339,21,42,43,2400.9566708944935,4664.769927837539,4775.163362258878,0.8039626138386076,0.7076551796785397,0.2390227529225463,0.7857142857142857,0.09090909090909094,0.5,1.8321340529332002
149,1,3353.1562693889473,5314.827050173339,24,39,43,2716.1728166774906,4333.538537024931,4775.163362258878,0.6271236605727392,0.8797228141884053,0.2390227529225463,0.6785714285714286,0.42105263157894735,0.5,1.831997047232563
150,1,3353.1562693889473,5314.827050173339,22,43,47,2506.028719488826,4775.163362258878,5214.135230782047,0.775016296083318,0.6401249281178594,0.31692522730577444,0.8928571428571429,0.31999999999999995,0.5,1.8312950229355232
151,1,3353.1562693889473,5314.827050173339,23,36,47,2611.1007680831576,4002.2049711151362,5214.135230782047,0.7160699783280289,0.6770383051533214,0.31692522730577444,0.8571428571428571,0.9166666666666666,0.5,1.8302716060252198
152,1,3353.1562693889473,5314.827050173339,23,43,49,2611.1007680831576,4775.163362258878,5432.320230462541,0.7160699783280289,0.6401249281178594,0.3659096107974703,0.9285714285714286,0.46153846153846156,0.5,1.8298517699906114
153,1,3353.1562693889473,5314.827050173339,21,42,44,2400.9566708944935,4664.769927837539,4885.556796680216,0.8039626138386076,0.7076551796785397,0.22860603691808704,0.8214285714285714,0.17391304347826086,0.5,1.8278946378886505
154,1,3353.1562693889473,5314.827050173339,24,39,44,2716.1728166774906,4333.538537024931,4885.556796680216,0.6271236605727392,0.8797228141884053,0.22860603691808704,0.7142857142857143,0.5,0.5,1.8275953688220887
155,1,3353.1562693889473,5314.827050173339,23,41,46,2611.1007680831576,4554.376493416202,5105.042730941801,0.7160699783280289,0.7451854312392195,0.26755727410970115,0.8214285714285714,0.4347826086956522,0.5,1.8269182737390612
156,1,3353.1562693889473,5314.827050173339,23,37,43,2611.1007680831576,4112.649493085068,4775.163362258878,0.7160699783280289,0.7745998081650158,0.2390227529225463,0.7142857142857143,0.6,0.5,1.8258353965584482
157,1,3353.1562693889473,5314.827050173339,21,36,43,2400.9566708944935,4002.2049711151362,4775.163362258878,0.8039626138386076,0.6770383051533214,0.2390227529225463,0.7857142857142857,0.6363636363636364,0.5,1.8233353602261637
158,1,3353.1562693889473,5314.827050173339,21,44,49,2400.9566708944935,4885.556796680216,5432.320230462541,0.8039626138386076,0.5425946765571791,0.3659096107974703,1.0,0.3571428571428571,0.5,1.8217526154789712
159,1,3353.1562693889473,5314.827050173339,23,37,44,2611.1007680831576,4112.649493085068,4885.556796680216,0.7160699783280289,0.7745998081650158,0.22860603691808704,0.75,0.6666666666666667,0.5,1.8209424900777984
160,2,3353.1562693889473,5314.827050173339,22,42,43,2506.028719488826,4664.769927837539,4775.163362258878,0.775016296083318,0.7076551796785397,0.2390227529225463,0.8076923076923077,0.09523809523809523,1.0,1.8201191371093124
161,2,3353.1562693889473,5314.827050173339,23,37,42,2611.1007680831576,4112.649493085068,4664.769927837539,0.7160699783280289,0.7745998081650158,0.21943946892700547,0.7307692307692307,0.5263157894736843,1.0,1.8196234254605361
162,1,3353.1562693889473,5314.827050173339,24,41,48,2716.1728166774906,4554.376493416202,5323.227730622294,0.6271236605727392,0.7451854312392195,0.33917091854449977,0.8571428571428571,0.5833333333333333,0.5,1.8183847722612203
163,2,3353.1562693889473,5314.827050173339,23,43,48,2611.1007680831576,4775.163362258878,5323.227730622294,0.7160699783280289,0.6401249281178594,0.33917091854449977,0.9615384615384616,0.4,1.0,1.818288901913465
164,1,3353.1562693889473,5314.827050173339,21,36,44,2400.9566708944935,4002.2049711151362,4885.556796680216,0.8039626138386076,0.6770383051533214,0.22860603691808704,0.8214285714285714,0.6956521739130435,0.5,1.8181473285808234
165,1,3353.1562693889473,5314.827050173339,21,34,48,2400.9566708944935,3783.143219748014,5323.227730622294,0.8039626138386076,0.5430330968301214,0.33917091854449977,0.9642857142857143,0.962962962962963,0.5,1.8168280048746044
166,1,3353.1562693889473,5314.827050173339,22,38,39,2506.028719488826,4223.094015055,4333.538537024931,0.775016296083318,0.842161311176711,0.1306266748565389,0.6071428571428571,0.11764705882352944,0.5,1.8160815930409373
167,1,3353.1562693889473,5314.827050173339,22,41,42,2506.028719488826,4554.376493416202,4664.769927837539,0.775016296083318,0.7451854312392195,0.21943946892700547,0.7142857142857143,0.09999999999999998,0.5,1.8157840533924
168,1,3353.1562693889473,5314.827050173339,22,34,49,2506.028719488826,3783.143219748014,5432.320230462541,0.775016296083318,0.5430330968301214,0.3659096107974703,0.9642857142857143,0.8888888888888888,0.5,1.8116574164093222
169,1,3353.1562693889473,5314.827050173339,26,39,47,2926.7307526493096,4333.538537024931,5214.135230782047,0.5089407612024421,0.8797228141884053,0.31692522730577444,0.75,0.7619047619047619,0.5,1.8110649931728122
170,1,3353.1562693889473,5314.827050173339,24,42,49,2716.1728166774906,4664.769927837539,5432.320230462541,0.6271236605727392,0.7076551796785397,0.3659096107974703,0.8928571428571429,0.56,0.5,1.8095170224773203
171,1,3353.1562693889473,5314.827050173339,27,39,48,3032.2166400267965,4333.538537024931,5323.227730622294,0.4797041795874346,0.8797228141884053,0.33917091854449977,0.75,0.8571428571428572,0.5,1.8078836266060538
172,1,3353.1562693889473,5314.827050173339,23,38,41,2611.1007680831576,4223.094015055,4554.376493416202,0.7160699783280289,0.842161311176711,0.16985618493146473,0.6428571428571429,0.33333333333333337,0.5,1.8078493791981094
173,1,3353.1562693889473,5314.827050173339,21,43,46,2400.9566708944935,4775.163362258878,5105.042730941801,0.8039626138386076,0.6401249281178594,0.26755727410970115,0.8928571428571429,0.24,0.5,1.8076733874947395
174,1,3353.1562693889473,5314.827050173339,24,39,42,2716.1728166774906,4333.538537024931,4664.769927837539,0.6271236605727392,0.8797228141884053,0.21943946892700547,0.6428571428571429,0.33333333333333337,0.5,1.8060478484500546
175,1,3353.1562693889473,5314.827050173339,21,33,49,2400.9566708944935,3674.525990350825,5432.320230462541,0.8039626138386076,0.506589391518617,0.3659096107974703,1.0,0.8571428571428572,0.5,1.8057473304404092
176,1,3353.1562693889473,5314.827050173339,27,38,49,3032.2166400267965,4223.094015055,5432.320230462541,0.4797041795874346,0.842161311176711,0.3659096107974703,0.7857142857142857,1.0,0.5,1.8056322444187587
177,1,3353.1562693889473,5314.827050173339,22,37,41,2506.028719488826,4112.649493085068,4554.376493416202,0.775016296083318,0.7745998081650158,0.16985618493146473,0.6785714285714286,0.42105263157894735,0.5,1.8056001087286708
178,1,3353.1562693889473,5314.827050173339,26,38,48,2926.7307526493096,4223.094015055,5323.227730622294,0.5089407612024421,0.842161311176711,0.33917091854449977,0.7857142857142857,0.9090909090909091,0.5,1.8044937701444321
179,1,3353.1562693889473,5314.827050173339,22,42,43,2506.028719488826,4664.769927837539,4775.163362258878,0.775016296083318,0.7076551796785397,0.2390227529225463,0.75,0.09523809523809523,0.5,1.8005037524939278
180,1,3353.1562693889473,5314.827050173339,23,37,42,2611.1007680831576,4112.649493085068,4664.769927837539,0.7160699783280289,0.7745998081650158,0.21943946892700547,0.6785714285714286,0.5263157894736843,0.5,1.8004476012847117
181,1,3353.1562693889473,5314.827050173339,24,38,43,2716.1728166774906,4223.094015055,4775.163362258878,0.6271236605727392,0.842161311176711,0.2390227529225463,0.6785714285714286,0.5263157894736843,0.5,1.7986460705366583
182,1,3353.1562693889473,5314.827050173339,21,36,42,2400.9566708944935,4002.2049711151362,4664.769927837539,0.8039626138386076,0.6770383051533214,0.21943946892700547,0.75,0.5714285714285714,0.5,1.7982975307760773
183,1,3353.1562693889473,5314.827050173339,23,43,48,2611.1007680831576,4775.163362258878,5323.227730622294,0.7160699783280289,0.6401249281178594,0.33917091854449977,0.8928571428571429,0.4,0.5,1.7977943964189593
184,1,3353.1562693889473,5314.827050173339,22,42,44,2506.028719488826,4664.769927837539,4885.556796680216,0.775016296083318,0.7076551796785397,0.22860603691808704,0.7857142857142857,0.18181818181818177,0.5,1.796407382809815
185,1,3353.1562693889473,5314.827050173339,24,36,49,2716.1728166774906,4002.2049711151362,5432.320230462541,0.6271236605727392,0.6770383051533214,0.3659096107974703,0.8928571428571429,0.96,0.5,1.794900147952102
186,1,3353.1562693889473,5314.827050173339,24,38,44,2716.1728166774906,4223.094015055,4885.556796680216,0.6271236605727392,0.842161311176711,0.22860603691808704,0.7142857142857143,0.6,0.5,1.7940338658103945
187,2,3353.1562693889473,5314.827050173339,27,38,48,3032.2166400267965,4223.094015055,5323.227730622294,0.4797041795874346,0.842161311176711,0.33917091854449977,0.8076923076923077,0.9523809523809523,1.0,1.793747032019268
188,1,3353.1562693889473,5314.827050173339,21,37,38,2400.9566708944935,4112.649493085068,4223.094015055,0.8039626138386076,0.7745998081650158,0.14658747521049556,0.6071428571428571,0.11764705882352944,0.5,1.7934272081384885
189,1,3353.1562693889473,5314.827050173339,21,34,47,2400.9566708944935,3783.143219748014,5214.135230782047,0.8039626138386076,0.5430330968301214,0.31692522730577444,0.9285714285714286,1.0,0.5,1.7932066522602177
190,1,3353.1562693889473,5314.827050173339,22,36,43,2506.028719488826,4002.2049711151362,4775.163362258878,0.775016296083318,0.6770383051533214,0.2390227529225463,0.75,0.6666666666666667,0.5,1.7927440208258525
191,1,3353.1562693889473,5314.827050173339,24,41,47,2716.1728166774906,4554.376493416202,5214.135230782047,0.6271236605727392,0.7451854312392195,0.31692522730577444,0.8214285714285714,0.5217391304347826,0.5,1.79081817004941
192,1,3353.1562693889473,5314.827050173339,22,44,49,2506.028719488826,4885.556796680216,5432.320230462541,0.775016296083318,0.5425946765571791,0.3659096107974703,0.9642857142857143,0.37037037037037035,0.5,1.7904782553956393
193,2,3353.1562693889473,5314.827050173339,23,43,47,2611.1007680831576,4775.163362258878,5214.135230782047,0.7160699783280289,0.6401249281178594,0.31692522730577444,0.9230769230769231,0.33333333333333337,1.0,1.79029962093115
194,1,3353.1562693889473,5314.827050173339,21,44,48,2400.9566708944935,4885.556796680216,5323.227730622294,0.8039626138386076,0.5425946765571791,0.33917091854449977,0.9642857142857143,0.2962962962962963,0.5,1.7897229179349954
195,1,3353.1562693889473,5314.827050173339,22,36,44,2506.028719488826,4002.2049711151362,4885.556796680216,0.775016296083318,0.6770383051533214,0.22860603691808704,0.7857142857142857,0.7272727272727273,0.5,1.7876086901027786
