run_dir,protocol,fold_id,train_seed,outer_repeat_id,split_seed,replicate_id,is_canonical_replicate,canonical_replicate_rule,comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9981716180186746,1.057039177462526,0.9941367836985175,0.007639102050872544,1.6393181379072206,1.0251382256756412,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9970712145490286,1.4724127267781009,0.9941367836985175,0.007639102050872544,1.6393181379072206,1.0251382256756412,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9788959474704759,3.6479509740655005,0.9941367836985175,0.007639102050872544,1.6393181379072206,1.0251382256756412,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,3,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9978275436649623,1.1826901457545955,0.9941367836985175,0.007639102050872544,1.6393181379072206,1.0251382256756412,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,4,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [32]}",0.9987175947894468,0.8364976654753813,0.9941367836985175,0.007639102050872544,1.6393181379072206,1.0251382256756412,{},4,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,0,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9982257624393381,1.0334495984679215,0.9939972041322018,0.007626648220192831,1.6995256976354831,1.062032587956735,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,1,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9967668711245145,1.527394959134186,0.9939972041322018,0.007626648220192831,1.6995256976354831,1.062032587956735,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,2,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9788436549980394,3.658531535331378,0.9939972041322018,0.007626648220192831,1.6995256976354831,1.062032587956735,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,3,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9969811681978442,1.7309372557451317,0.9939972041322018,0.007626648220192831,1.6995256976354831,1.062032587956735,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,4,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9991685639012736,0.5473151394987976,0.9939972041322018,0.007626648220192831,1.6995256976354831,1.062032587956735,{},4,0
